,driver_id,day_of_week,total_days,total_requests,total_assigned,avg_rating,completed_rides,ACR,status,avg_fare
1080,5419982,6,2,15,34,3.666666667,7,0.20588235300000002,COMPLETED,87.57142857
1081,5296824,3,5,30,97,3.666666667,20,0.206185567,COMPLETED,102.7
1082,3120350,2,2,9,29,4.0,6,0.20689655199999998,COMPLETED,163.33333330000002
1083,4607384,4,4,13,58,3.375,12,0.20689655199999998,COMPLETED,87.33333333
1084,4703843,5,5,24,87,4.1111111110000005,18,0.20689655199999998,COMPLETED,110.16666670000001
1085,4913712,5,4,47,116,3.833333333,24,0.20689655199999998,COMPLETED,107.70833329999999
1086,5205270,2,6,19,58,5.0,12,0.20689655199999998,COMPLETED,108.83333329999999
1087,5005212,4,6,35,111,4.272727273,23,0.207207207,COMPLETED,107.7391304
1088,4826929,4,2,12,53,4.5,11,0.20754717,COMPLETED,89.09090909
1089,3019419,1,4,19,77,4.0,16,0.207792208,COMPLETED,115.375
1090,2937666,2,4,51,178,4.578947368,37,0.207865169,COMPLETED,96.27027027
1091,3446102,4,3,11,48,3.8,10,0.208333333,COMPLETED,64.6
1092,3918252,2,3,19,72,4.25,15,0.208333333,COMPLETED,105.2
1093,5248216,2,2,8,24,4.333333333,5,0.208333333,COMPLETED,119.4
1094,5364132,1,5,32,96,4.1,20,0.208333333,COMPLETED,141.8
1095,5426251,7,1,7,24,4.0,5,0.208333333,COMPLETED,114.6
1096,2915025,1,5,29,67,3.8,14,0.208955224,COMPLETED,102.2857143
1097,4914169,3,2,25,67,4.5,14,0.208955224,COMPLETED,95.85714286
1098,3717125,2,5,24,62,4.285714286,13,0.20967741899999998,COMPLETED,76.0
1099,5302790,3,6,95,267,4.555555556,56,0.20973782800000002,COMPLETED,100.5178571
1100,4911391,6,7,91,343,4.5,72,0.209912536,COMPLETED,91.58333333
1101,4360090,3,7,73,200,4.578947368,42,0.21,COMPLETED,116.07142859999999
1102,5121110,3,6,68,233,4.344827586,49,0.21030042899999998,COMPLETED,129.4693878
1103,4846111,3,2,6,19,4.5,4,0.21052631600000002,COMPLETED,139.75
1104,4868634,2,4,11,38,3.666666667,8,0.21052631600000002,COMPLETED,109.875
1105,5083598,4,2,14,38,4.6,8,0.21052631600000002,COMPLETED,93.625
1106,5005684,5,5,80,242,4.375,51,0.21074380199999998,COMPLETED,102.3137255
1107,5273096,1,5,67,166,4.375,35,0.210843373,COMPLETED,95.57142857
1108,4996619,5,3,26,71,4.75,15,0.21126760600000002,COMPLETED,100.9333333
1109,4627142,2,5,19,52,4.285714286,11,0.21153846199999998,COMPLETED,101.2727273
1110,5327808,2,6,76,241,4.565217391,51,0.211618257,COMPLETED,112.05882350000002
1111,5017499,3,7,56,203,4.538461538,43,0.21182266,COMPLETED,99.88372093
1112,4888336,7,4,17,33,4.0,7,0.212121212,COMPLETED,96.71428571
1113,5383463,3,7,85,287,4.558823529,61,0.212543554,COMPLETED,111.96721310000001
1114,5368808,3,4,17,47,4.166666667,10,0.212765957,COMPLETED,101.1
1115,5285902,7,7,81,155,4.222222222,33,0.21290322600000003,COMPLETED,105.87878789999999
1116,4894765,4,7,129,352,4.135135135,75,0.213068182,COMPLETED,108.68
1117,5317465,2,5,63,183,4.666666667,39,0.213114754,COMPLETED,107.6410256
1118,5359667,3,4,24,75,4.333333333,16,0.213333333,COMPLETED,127.1875
1119,4303297,2,4,29,89,4.454545455,19,0.213483146,COMPLETED,83.78947368
1120,5217312,1,3,32,89,4.5,19,0.213483146,COMPLETED,90.68421053
1121,4768438,4,4,41,103,4.3,22,0.21359223300000002,COMPLETED,108.5909091
1122,5354521,1,3,45,103,4.0,22,0.21359223300000002,COMPLETED,100.7727273
1123,5069691,2,5,41,131,4.125,28,0.213740458,COMPLETED,92.85714286
1124,4692530,3,6,49,187,4.130434783,40,0.213903743,COMPLETED,108.35
1125,5035367,7,1,3,14,4.5,3,0.214285714,COMPLETED,64.0
1126,5169990,1,1,6,14,4.0,3,0.214285714,COMPLETED,80.0
1127,5265447,3,5,32,70,3.5,15,0.214285714,COMPLETED,90.73333333
1128,5396502,5,7,65,196,4.608695652,42,0.214285714,COMPLETED,112.16666670000001
1129,5295948,1,7,72,149,4.1,32,0.214765101,COMPLETED,112.90625
1130,5250472,2,5,83,256,4.484848485,55,0.21484375,COMPLETED,94.45454545
1131,4408251,3,2,11,37,5.0,8,0.21621621600000002,COMPLETED,123.375
1132,4736314,2,2,21,74,4.444444444,16,0.21621621600000002,COMPLETED,120.375
1133,5197278,1,2,12,37,5.0,8,0.21621621600000002,COMPLETED,58.0
1134,5189448,2,6,115,314,4.324324324,68,0.21656051,COMPLETED,112.44117649999998
1135,5312094,5,7,50,120,4.470588235,26,0.21666666699999998,COMPLETED,126.9615385
1136,4157224,2,5,32,106,4.454545455,23,0.216981132,COMPLETED,105.0869565
1137,4263025,2,4,34,115,4.133333333,25,0.21739130399999998,COMPLETED,122.92
1138,4678744,1,2,32,69,4.428571429,15,0.21739130399999998,COMPLETED,129.0666667
1139,4881584,2,1,7,23,5.0,5,0.21739130399999998,COMPLETED,113.6
1140,4820689,5,4,29,78,4.833333333,17,0.217948718,COMPLETED,64.76470588
1141,4211898,3,3,17,55,4.25,12,0.218181818,COMPLETED,102.91666670000001
1142,4810079,1,6,36,110,4.615384615,24,0.218181818,COMPLETED,102.54166670000001
1143,5318396,5,6,16,55,3.75,12,0.218181818,COMPLETED,123.58333329999999
1144,3075437,2,5,41,87,4.166666667,19,0.218390805,COMPLETED,97.36842105
1145,5116244,3,3,8,32,4.4,7,0.21875,COMPLETED,111.1428571
1146,5383435,3,7,47,178,4.3888888889999995,39,0.21910112399999998,COMPLETED,120.43589740000002
1147,4487711,7,6,9,41,4.0,9,0.219512195,COMPLETED,92.66666667
1148,5318550,5,5,21,82,4.666666667,18,0.219512195,COMPLETED,73.05555556
1149,5395899,5,6,55,91,4.1111111110000005,20,0.21978022,COMPLETED,76.75
1150,5341175,6,7,60,232,4.434782609,51,0.21982758600000002,COMPLETED,108.96078429999999
1151,4825983,2,6,57,186,4.19047619,41,0.220430108,COMPLETED,109.5853659
1152,5412213,6,4,40,127,4.1428571430000005,28,0.22047244100000002,COMPLETED,117.1428571
1153,5312574,2,5,42,145,4.4,32,0.220689655,COMPLETED,83.625
1154,5256384,4,6,62,231,4.038461538,51,0.22077922100000003,COMPLETED,96.47058824
1155,4712098,2,6,43,140,4.277777778,31,0.22142857100000002,COMPLETED,118.87096770000001
1156,3688957,3,4,18,36,4.0,8,0.222222222,COMPLETED,112.5
1157,4042274,7,2,12,27,5.0,6,0.222222222,COMPLETED,130.1666667
1158,4415447,7,1,7,18,4.0,4,0.222222222,COMPLETED,121.25
1159,4541189,2,2,13,36,5.0,8,0.222222222,COMPLETED,116.0
1160,4572797,5,3,10,27,4.0,6,0.222222222,COMPLETED,119.5
1161,4691253,3,1,2,9,4.307563701,2,0.222222222,COMPLETED,156.5
1162,4868647,7,1,2,9,5.0,2,0.222222222,COMPLETED,131.5
1163,5247866,2,3,22,45,4.666666667,10,0.222222222,COMPLETED,121.2
1164,5248461,4,2,5,18,5.0,4,0.222222222,COMPLETED,116.0
1165,5263235,2,1,2,9,5.0,2,0.222222222,COMPLETED,160.0
1166,5302516,2,1,5,18,3.5,4,0.222222222,COMPLETED,119.5
1167,5338870,7,5,30,90,3.571428571,20,0.222222222,COMPLETED,99.6
1168,5360532,4,2,2,9,4.307563701,2,0.222222222,COMPLETED,97.0
1169,5369081,7,6,63,216,4.2,48,0.222222222,COMPLETED,114.39583329999999
1170,5319829,2,7,52,130,3.8636363639999995,29,0.223076923,COMPLETED,108.34482759999999
1171,5326516,3,5,49,112,4.3636363639999995,25,0.223214286,COMPLETED,85.92
1172,4790017,1,5,34,103,4.9,23,0.22330097100000001,COMPLETED,92.0
1173,5332597,3,6,78,170,4.3888888889999995,38,0.22352941199999998,COMPLETED,116.0
1174,4631045,4,7,86,210,4.2173913039999995,47,0.22380952399999998,COMPLETED,83.89361702
1175,5309242,5,7,180,317,4.366666667,71,0.22397476300000002,COMPLETED,111.6197183
1176,4712145,2,5,38,116,4.571428571,26,0.224137931,COMPLETED,135.15384619999998
1177,5265495,2,5,52,116,4.1875,26,0.224137931,COMPLETED,127.07692309999999
1178,5357726,3,6,66,214,4.115384615,48,0.224299065,COMPLETED,106.97916670000001
1179,4104491,2,4,16,49,4.571428571,11,0.22448979600000002,COMPLETED,107.2727273
1180,4149121,1,5,18,49,3.833333333,11,0.22448979600000002,COMPLETED,61.45454545
1181,5356164,5,6,23,71,4.0,16,0.22535211300000002,COMPLETED,110.1875
1182,5378355,5,3,22,71,4.125,16,0.22535211300000002,COMPLETED,106.5625
1183,4869738,1,5,33,102,4.6363636360000005,23,0.225490196,COMPLETED,110.30434779999999
1184,5204223,1,7,61,133,4.083333333,30,0.22556391,COMPLETED,116.5
1185,3751566,1,2,10,31,4.666666667,7,0.225806452,COMPLETED,85.85714286
1186,3936414,2,2,12,31,4.0,7,0.225806452,COMPLETED,124.57142859999999
1187,4386339,1,1,10,31,3.5,7,0.225806452,COMPLETED,106.57142859999999
1188,5217382,2,4,14,31,4.666666667,7,0.225806452,COMPLETED,112.1428571
1189,5120882,3,5,44,84,3.4,19,0.226190476,COMPLETED,111.8947368
1190,4936533,3,6,46,150,4.714285714,34,0.226666667,COMPLETED,103.8529412
1191,4980869,1,7,79,247,4.533333333,56,0.226720648,COMPLETED,120.1071429
1192,5154441,2,6,37,141,4.3636363639999995,32,0.226950355,COMPLETED,119.40625
1193,4040845,1,2,9,22,5.0,5,0.22727272699999998,COMPLETED,97.0
1194,4291384,1,1,7,22,4.5,5,0.22727272699999998,COMPLETED,124.6
1195,4300879,7,1,8,22,4.307563701,5,0.22727272699999998,COMPLETED,101.4
1196,5180045,3,4,32,66,4.571428571,15,0.22727272699999998,COMPLETED,106.13333329999999
1197,5317468,1,4,46,132,4.846153846,30,0.22727272699999998,COMPLETED,94.1
1198,5368352,2,4,20,44,2.333333333,10,0.22727272699999998,COMPLETED,90.5
1199,5410319,4,4,39,110,3.666666667,25,0.22727272699999998,COMPLETED,100.32
1200,5140279,2,5,54,101,4.0,23,0.227722772,COMPLETED,121.65217390000001
1201,5122002,7,6,37,136,4.307692308,31,0.22794117600000002,COMPLETED,95.35483871
1202,5317704,2,4,32,57,3.8,13,0.228070175,COMPLETED,114.5384615
1203,5368290,1,5,29,92,4.3636363639999995,21,0.22826087,COMPLETED,104.57142859999999
1204,5381282,2,4,24,83,4.2,19,0.22891566300000002,COMPLETED,83.73684211
1205,3820991,7,4,29,96,4.0,22,0.229166667,COMPLETED,72.13636364
1206,5074906,3,4,20,48,4.4,11,0.229166667,COMPLETED,129.0909091
1207,5118165,1,1,14,48,4.5,11,0.229166667,COMPLETED,102.2727273
1208,5293143,4,6,53,152,4.5,35,0.230263158,COMPLETED,103.1428571
1209,4003050,3,5,14,39,4.5,9,0.23076923100000002,COMPLETED,128.11111110000002
1210,4150138,2,4,11,26,4.4,6,0.23076923100000002,COMPLETED,102.33333329999999
1211,4212318,5,6,24,65,4.333333333,15,0.23076923100000002,COMPLETED,96.13333333
1212,4313771,1,4,12,26,4.666666667,6,0.23076923100000002,COMPLETED,84.16666667
1213,4326246,4,5,33,104,4.6,24,0.23076923100000002,COMPLETED,113.95833329999999
1214,4425941,5,4,33,65,4.375,15,0.23076923100000002,COMPLETED,95.33333333
1215,4493103,4,4,14,52,4.8,12,0.23076923100000002,COMPLETED,94.0
1216,4758711,5,2,10,39,3.5,9,0.23076923100000002,COMPLETED,111.1111111
1217,5169939,2,2,20,26,4.666666667,6,0.23076923100000002,COMPLETED,134.33333330000002
1218,5227169,7,2,5,13,5.0,3,0.23076923100000002,COMPLETED,101.0
1219,5229386,4,2,4,13,5.0,3,0.23076923100000002,COMPLETED,109.33333329999999
1220,5369702,1,1,9,26,5.0,6,0.23076923100000002,COMPLETED,108.83333329999999
1221,5404301,7,5,28,91,4.428571429,21,0.23076923100000002,COMPLETED,97.80952381
1222,5410648,4,1,4,13,4.5,3,0.23076923100000002,COMPLETED,67.33333333
1223,4424145,3,7,177,358,4.23255814,83,0.231843575,COMPLETED,115.1445783
1224,5197330,3,5,86,207,3.6086956519999998,48,0.231884058,COMPLETED,118.85416670000001
1225,5418049,5,3,30,56,4.875,13,0.23214285699999998,COMPLETED,88.07692308
1226,3946079,1,6,60,142,3.923076923,33,0.23239436600000002,COMPLETED,94.39393939
1227,5115303,3,7,94,271,4.352941176,63,0.232472325,COMPLETED,98.63492063
1228,5319424,7,6,29,86,4.444444444,20,0.23255814,COMPLETED,131.45
1229,5367779,1,2,17,43,4.5,10,0.23255814,COMPLETED,97.7
1230,5265138,2,5,90,296,4.322580645,69,0.233108108,COMPLETED,101.884058
1231,4141462,2,5,15,30,4.25,7,0.233333333,COMPLETED,103.1428571
1232,5323965,4,5,33,90,4.333333333,21,0.233333333,COMPLETED,119.42857140000001
1233,4735855,1,7,73,244,4.25,57,0.233606557,COMPLETED,127.87719299999999
1234,5159744,3,7,129,308,4.266666667,72,0.233766234,COMPLETED,98.41666667
1235,4825787,3,5,44,94,3.777777778,22,0.23404255300000001,COMPLETED,76.36363636
1236,5404860,5,4,15,47,4.4,11,0.23404255300000001,COMPLETED,96.09090909
1237,5333905,7,7,82,175,4.15,41,0.23428571399999998,COMPLETED,100.48780490000001
1238,5367878,2,7,103,307,4.3611111110000005,72,0.23452768699999998,COMPLETED,105.29166670000001
1239,3060896,2,7,96,213,3.947368421,50,0.23474178399999998,COMPLETED,107.22
1240,2931334,6,3,5,17,5.0,4,0.235294118,COMPLETED,135.5
1241,4416220,7,7,67,119,3.0,28,0.235294118,COMPLETED,87.5
1242,4573162,3,2,6,17,5.0,4,0.235294118,COMPLETED,101.5
1243,4826866,7,5,20,51,4.125,12,0.235294118,COMPLETED,169.66666669999998
1244,5003937,7,3,20,34,4.666666667,8,0.235294118,COMPLETED,107.5
1245,5310158,3,2,14,34,5.0,8,0.235294118,COMPLETED,147.125
1246,5310994,1,1,7,17,4.307563701,4,0.235294118,COMPLETED,112.25
1247,5361666,4,5,21,51,4.5,12,0.235294118,COMPLETED,139.58333330000002
1248,5396058,4,4,31,102,4.769230769,24,0.235294118,COMPLETED,92.41666667
1249,5396363,2,5,38,85,4.0,20,0.235294118,COMPLETED,107.95
1250,5426689,7,1,6,17,4.0,4,0.235294118,COMPLETED,71.5
1251,5196817,2,7,61,195,4.47826087,46,0.23589743600000002,COMPLETED,117.19565220000001
1252,5165566,1,1,19,72,3.8,17,0.236111111,COMPLETED,89.70588235
1253,3424125,3,5,18,55,4.375,13,0.23636363600000002,COMPLETED,104.92307690000001
1254,2955357,1,3,15,38,4.333333333,9,0.236842105,COMPLETED,117.44444440000001
1255,5305072,6,3,24,59,4.7,14,0.237288136,COMPLETED,103.1428571
1256,3434940,2,3,41,80,4.0,19,0.2375,COMPLETED,89.36842105
1257,4888253,2,7,116,290,4.1,69,0.23793103399999999,COMPLETED,105.7681159
1258,4640472,2,4,12,42,3.5,10,0.23809523800000001,COMPLETED,94.2
1259,4653134,2,3,7,21,2.5,5,0.23809523800000001,COMPLETED,92.6
1260,5007005,2,5,14,21,4.25,5,0.23809523800000001,COMPLETED,107.0
1261,5204269,3,7,96,231,4.464285714,55,0.23809523800000001,COMPLETED,78.32727273
1262,5248796,7,2,9,21,4.307563701,5,0.23809523800000001,COMPLETED,104.6
1263,5273459,5,7,42,126,4.285714286,30,0.23809523800000001,COMPLETED,106.33333329999999
1264,2928777,1,7,72,172,4.0,41,0.238372093,COMPLETED,113.2439024
1265,5029226,4,6,44,151,4.666666667,36,0.238410596,COMPLETED,101.4444444
1266,5346353,5,5,46,159,4.470588235,38,0.23899371100000003,COMPLETED,105.31578950000001
1267,5354650,4,5,46,163,3.952380952,39,0.239263804,COMPLETED,98.15384615
1268,5363152,1,7,75,163,3.9411764710000003,39,0.239263804,COMPLETED,95.94871795
1269,3801331,1,3,12,25,5.0,6,0.24,COMPLETED,128.0
1270,4873262,2,2,7,25,4.666666667,6,0.24,COMPLETED,90.5
1271,5332522,4,3,24,75,3.666666667,18,0.24,COMPLETED,92.77777778
1272,5387865,5,5,32,104,4.416666667,25,0.240384615,COMPLETED,116.52
1273,4464438,5,5,17,54,4.166666667,13,0.240740741,COMPLETED,99.46153846
1274,5033182,1,7,45,108,4.6363636360000005,26,0.240740741,COMPLETED,122.07692309999999
1275,4408305,2,3,37,58,4.4,14,0.24137931,COMPLETED,115.57142859999999
1276,4899641,1,4,15,58,4.3,14,0.24137931,COMPLETED,85.42857143
1277,4940895,1,5,15,29,4.5,7,0.24137931,COMPLETED,123.42857140000001
1278,5169220,5,2,13,29,4.0,7,0.24137931,COMPLETED,127.57142859999999
1279,5405478,5,5,20,58,4.5,14,0.24137931,COMPLETED,112.2142857
1280,2956093,5,5,18,33,3.8,8,0.24242424199999998,COMPLETED,127.0
1281,4152817,4,4,10,33,4.5,8,0.24242424199999998,COMPLETED,94.75
1282,5043591,2,5,64,169,4.333333333,41,0.24260355,COMPLETED,91.56097561
1283,4633592,2,6,80,210,4.444444444,51,0.242857143,COMPLETED,104.4705882
1284,4719213,4,6,35,70,4.555555556,17,0.242857143,COMPLETED,106.0
1285,4494042,2,4,23,74,4.833333333,18,0.243243243,COMPLETED,101.88888890000001
1286,4529583,4,4,17,37,5.0,9,0.243243243,COMPLETED,110.1111111
1287,4919916,2,4,41,123,4.1875,30,0.243902439,COMPLETED,78.66666667
1288,5354133,2,6,53,127,4.1428571430000005,31,0.244094488,COMPLETED,114.09677420000001
1289,5076437,7,7,30,86,4.3636363639999995,21,0.244186047,COMPLETED,100.4761905
1290,5366616,7,6,70,217,4.3928571430000005,53,0.244239631,COMPLETED,104.0943396
1291,5202469,5,5,74,135,4.181818182,33,0.24444444399999998,COMPLETED,113.969697
1292,5255916,1,2,19,45,4.333333333,11,0.24444444399999998,COMPLETED,100.2727273
1293,4423445,4,7,72,94,4.307692308,23,0.244680851,COMPLETED,96.34782609
1294,5412769,5,4,32,94,4.444444444,23,0.244680851,COMPLETED,134.3913043
1295,4013916,5,4,16,49,4.1428571430000005,12,0.244897959,COMPLETED,114.75
1296,4715668,5,3,17,49,4.333333333,12,0.244897959,COMPLETED,90.25
1297,5340814,5,4,14,49,4.625,12,0.244897959,COMPLETED,117.58333329999999
1298,4968810,4,4,36,106,4.0,26,0.245283019,COMPLETED,104.2307692
1299,5227428,6,4,18,53,4.583333333,13,0.245283019,COMPLETED,104.4615385
1300,5325133,5,5,35,106,4.333333333,26,0.245283019,COMPLETED,93.88461538
1301,5169181,3,6,52,167,4.625,41,0.245508982,COMPLETED,98.70731707
1302,5203454,5,5,18,61,4.75,15,0.24590163899999998,COMPLETED,107.53333329999998
1303,5389673,4,6,29,81,3.333333333,20,0.24691358,COMPLETED,87.05
1304,5373102,1,7,33,89,3.833333333,22,0.24719101100000002,COMPLETED,103.2727273
1305,5286388,7,6,109,279,4.0,69,0.247311828,COMPLETED,96.56521739
1306,5361031,2,3,41,101,4.083333333,25,0.247524752,COMPLETED,84.92
1307,5298095,2,6,53,129,4.473684211,32,0.24806201600000002,COMPLETED,105.65625
1308,3837162,2,6,78,189,4.47826087,47,0.248677249,COMPLETED,117.10638300000001
1309,3907489,7,1,4,12,5.0,3,0.25,COMPLETED,124.33333329999999
1310,3944494,6,1,1,4,4.0,1,0.25,COMPLETED,201.0
1311,4038070,3,4,13,44,4.5,11,0.25,COMPLETED,114.54545449999999
1312,4102924,6,1,1,4,5.0,1,0.25,COMPLETED,144.0
1313,4228535,4,1,1,4,4.307563701,1,0.25,COMPLETED,117.0
1314,4449056,4,2,6,24,5.0,6,0.25,COMPLETED,91.16666667
1315,4473097,1,1,3,4,4.307563701,1,0.25,COMPLETED,182.0
1316,4529500,2,1,2,4,4.307563701,1,0.25,COMPLETED,153.0
1317,4540397,3,1,1,4,4.307563701,1,0.25,COMPLETED,171.0
1318,4579381,4,1,1,4,4.0,1,0.25,COMPLETED,134.0
1319,4599095,2,2,5,16,4.0,4,0.25,COMPLETED,126.5
1320,4626859,1,1,2,4,4.307563701,1,0.25,CANCELED,90.0
1321,4648430,1,2,3,12,4.5,3,0.25,COMPLETED,124.0
1322,4678338,2,1,11,20,4.5,5,0.25,COMPLETED,103.6
1323,4746552,1,4,8,24,4.75,6,0.25,COMPLETED,130.5
1324,4747243,2,6,33,68,4.222222222,17,0.25,COMPLETED,93.52941176
1325,4827440,4,1,6,12,5.0,3,0.25,COMPLETED,87.33333333
1326,4864423,3,2,6,20,4.5,5,0.25,COMPLETED,81.4
1327,4867070,1,1,3,8,3.0,2,0.25,COMPLETED,73.5
1328,4868236,2,1,2,4,4.0,1,0.25,CANCELED,100.0
1329,4869729,7,1,1,4,5.0,1,0.25,COMPLETED,84.0
1330,4873073,2,1,3,8,4.0,2,0.25,COMPLETED,98.0
1331,4881514,1,3,31,64,4.5,16,0.25,COMPLETED,101.9375
1332,5025629,1,3,9,24,4.4,6,0.25,COMPLETED,131.5
1333,5117508,5,1,4,16,5.0,4,0.25,COMPLETED,85.5
1334,5121283,3,1,1,4,4.307563701,1,0.25,COMPLETED,121.0
1335,5129731,1,3,6,16,5.0,4,0.25,COMPLETED,113.25
1336,5140430,4,1,7,24,4.5,6,0.25,COMPLETED,127.83333329999999
1337,5164691,5,1,1,4,4.0,1,0.25,COMPLETED,209.0
1338,5165081,5,6,18,52,4.285714286,13,0.25,COMPLETED,98.38461538
1339,5250332,2,2,7,20,4.5,5,0.25,COMPLETED,107.2
1340,5264496,3,1,1,4,4.307563701,1,0.25,COMPLETED,152.0
1341,5303101,3,3,14,44,4.285714286,11,0.25,COMPLETED,68.72727273
1342,5303372,5,4,42,100,4.0,25,0.25,COMPLETED,91.48
1343,5306125,5,7,40,132,4.055555556,33,0.25,COMPLETED,77.21212121
1344,5310952,2,7,59,116,4.214285714,29,0.25,COMPLETED,121.1034483
1345,5340445,4,1,3,8,4.307563701,2,0.25,COMPLETED,79.0
1346,5346359,3,1,6,16,4.0,4,0.25,COMPLETED,101.0
1347,5352096,7,5,41,132,4.25,33,0.25,COMPLETED,106.78787879999999
1348,5362310,2,3,3,12,4.307563701,3,0.25,COMPLETED,126.0
1349,5368718,2,2,5,16,5.0,4,0.25,COMPLETED,110.25
1350,5411627,5,1,5,20,4.5,5,0.25,COMPLETED,89.2
1351,5420063,5,2,6,16,4.307563701,4,0.25,COMPLETED,71.75
1352,5426063,5,1,2,4,4.307563701,1,0.25,COMPLETED,66.0
1353,5426733,7,1,6,20,5.0,5,0.25,COMPLETED,102.6
1354,5441667,7,1,1,4,4.307563701,1,0.25,COMPLETED,115.0
1355,3321615,4,5,81,151,4.041666667,38,0.251655629,COMPLETED,90.10526316
1356,5365784,7,7,43,131,4.8125,33,0.251908397,COMPLETED,108.2727273
1357,4698655,7,7,65,123,4.25,31,0.25203252,COMPLETED,126.09677420000001
1358,4915123,7,5,44,103,4.1875,26,0.25242718399999997,COMPLETED,111.7307692
1359,3678744,2,7,61,182,4.4375,46,0.252747253,COMPLETED,110.78260870000001
1360,4973245,7,4,29,67,4.666666667,17,0.253731343,COMPLETED,99.47058824
1361,5367397,2,6,70,201,4.461538462,51,0.253731343,COMPLETED,113.39215690000002
1362,5249464,1,6,75,189,4.3571428569999995,48,0.253968254,COMPLETED,86.10416667
1363,5113871,2,5,51,118,4.6875,30,0.254237288,COMPLETED,116.56666670000001
1364,5405146,5,5,22,59,4.0,15,0.254237288,COMPLETED,109.8
1365,5094786,4,4,26,55,4.428571429,14,0.254545455,COMPLETED,128.0
1366,5347595,4,6,47,102,4.166666667,26,0.254901961,COMPLETED,92.69230769
1367,5170169,3,6,85,200,4.416666667,51,0.255,COMPLETED,113.31372549999999
1368,5390040,2,6,79,145,4.2352941180000006,37,0.25517241399999996,COMPLETED,105.5135135
1369,4699753,1,4,23,47,4.428571429,12,0.25531914899999997,COMPLETED,106.66666670000001
1370,5211874,3,3,15,47,3.5,12,0.25531914899999997,COMPLETED,99.25
1371,5363499,3,4,20,47,4.333333333,12,0.25531914899999997,COMPLETED,119.16666670000001
1372,4662188,2,7,89,266,4.606060606000001,68,0.255639098,COMPLETED,91.91176471
1373,5319005,3,6,103,250,4.108108108,64,0.256,COMPLETED,99.4375
1374,5174762,1,2,33,74,4.0,19,0.256756757,COMPLETED,112.31578950000001
1375,5327161,7,6,34,74,4.714285714,19,0.256756757,COMPLETED,88.78947368
1376,4611227,3,5,57,105,4.461538462,27,0.257142857,COMPLETED,111.03703700000001
1377,4749557,2,5,26,70,3.8,18,0.257142857,COMPLETED,126.66666670000001
1378,5129379,1,4,18,35,4.166666667,9,0.257142857,COMPLETED,111.33333329999999
1379,5396318,7,5,38,101,4.266666667,26,0.257425743,COMPLETED,103.07692309999999
1380,4001814,7,2,9,31,4.75,8,0.258064516,COMPLETED,128.25
1381,5131558,2,2,11,31,4.333333333,8,0.258064516,COMPLETED,119.625
1382,5396280,3,3,8,31,4.666666667,8,0.258064516,COMPLETED,113.375
1383,5412094,3,3,16,31,4.714285714,8,0.258064516,COMPLETED,93.0
1384,5409403,5,4,27,89,3.8,23,0.25842696600000004,COMPLETED,112.0
1385,5032504,7,7,80,166,3.6956521739999997,43,0.259036145,COMPLETED,101.53488370000001
1386,4392774,3,1,11,27,3.5,7,0.25925925899999996,COMPLETED,80.0
1387,4965822,3,4,46,135,4.277777778,35,0.25925925899999996,COMPLETED,122.77142859999998
1388,5198325,1,2,10,27,5.0,7,0.25925925899999996,COMPLETED,126.8571429
1389,5254477,5,6,59,162,4.6315789469999995,42,0.25925925899999996,COMPLETED,110.8571429
1390,5361534,2,6,39,108,4.5,28,0.25925925899999996,COMPLETED,125.0
1391,5076235,2,4,40,104,4.230769231,27,0.259615385,COMPLETED,92.51851852
1392,4917065,4,7,81,181,4.208333333,47,0.259668508,COMPLETED,99.82978723
1393,3969754,5,3,30,77,4.0,20,0.25974026,COMPLETED,91.7
1394,5382990,1,5,30,100,3.666666667,26,0.26,COMPLETED,100.8461538
1395,5325100,7,6,62,123,4.263157895,32,0.26016260199999997,COMPLETED,103.40625
1396,3442931,4,6,86,146,4.5,38,0.260273973,COMPLETED,123.0263158
1397,4725174,7,4,22,73,4.8888888889999995,19,0.260273973,COMPLETED,121.73684209999999
1398,4868279,5,4,31,73,4.571428571,19,0.260273973,COMPLETED,109.36842109999999
1399,5053969,1,3,19,46,4.1428571430000005,12,0.260869565,COMPLETED,89.91666667
