,Unnamed: 0,driver_id,day_of_week,total_days,Hour,Minute,passenger_id,total_requests,total_assigned,avg_rating,completed_rides,ACR,status,ride_duration_hour,total_distance_covered_km,avg_fare,abandoned_trips,% completed_rides,canceled_rides,driver_id,total_monthly_trips
2108,2469,5302516,2,1,14,9,5270834,5,18,3.5,4,0.222222222,1,1.0655555559999998,23.467,119.5,13,80.0,1,5302516,17
2109,2468,5302685,4,1,15,29,4269158,5,5,4.307563701,1,0.2,1,0.399166667,7.313,143.0,0,20.0,4,5302685,60
2110,1250,5302762,1,4,20,21,4344763,24,30,4.625,17,0.566666667,1,3.858611111,72.822,98.82352941,6,70.83333333333334,7,5302762,106
2111,382,5302790,3,6,12,47,5373797,95,267,4.555555556,56,0.209737828,1,15.60916667,243.009,100.5178571,172,58.947368421052616,39,5302790,109
2112,2069,5302995,1,2,15,39,4794651,17,24,3.6,11,0.458333333,1,1.25,37.214,85.81818182,7,64.70588235294117,6,5302995,94
2113,1672,5303101,3,3,10,3,3509398,14,44,4.285714286,11,0.25,1,1.01,25.671,68.72727273,30,78.57142857142857,3,5303101,26
2114,2068,5303130,3,2,16,32,3292433,6,12,4.8,6,0.5,1,1.405277778,16.549,75.83333333,6,100.0,0,5303130,32
2115,81,5303157,1,7,2,8,4035417,111,293,4.333333333,39,0.133105802,1,2.691944444,65.506,75.66666667,182,35.135135135135144,72,5303157,153
2116,1249,5303372,5,4,6,9,4633699,42,100,4.0,25,0.25,1,4.2080555560000015,84.874,91.48,58,59.523809523809526,17,5303372,143
2117,2067,5303604,2,2,14,51,4959717,15,23,3.8,9,0.391304348,1,1.5794444440000002,36.028,97.66666667,8,60.0,6,5303604,25
2118,2066,5303691,3,2,15,21,3252401,9,98,5.0,1,0.010204082,0,0.178888889,3.013,75.0,89,11.111111111111109,8,5303691,3
2119,2065,5303746,6,2,16,54,5008897,3,33,5.0,1,0.03030303,0,0.010555556,0.184,45.0,30,33.33333333333333,2,5303746,1
2120,381,5303987,6,6,18,15,4659896,29,116,4.75,18,0.155172414,1,3.630555556,64.186,86.66666667,87,62.06896551724138,11,5303987,38
2121,1671,5304003,1,3,9,46,4725888,13,33,3.75,6,0.181818182,1,0.133611111,3.867,48.5,20,46.153846153846146,7,5304003,11
2122,829,5304149,1,5,9,38,5345624,62,100,4.05,49,0.49,1,13.78527778,253.462,109.3673469,38,79.03225806451613,13,5304149,338
2123,2064,5304161,2,2,9,41,4992182,3,19,4.307563701,2,0.105263158,1,0.484722222,8.924,102.5,16,66.66666666666666,1,5304161,16
2124,80,5304619,5,7,17,3,4873171,44,63,4.666666667,7,0.111111111,1,2.505277778,39.421,113.0,19,15.909090909090908,37,5304619,46
2125,1670,5304683,1,3,9,3,3078512,8,101,4.333333333,6,0.059405941,1,1.129444444,16.703,72.16666667,93,75.0,2,5304683,39
2126,1248,5304718,5,4,9,32,3070504,62,78,4.5,38,0.487179487,1,12.53805556,208.844,112.7894737,16,61.29032258064516,24,5304718,81
2127,828,5304780,5,5,17,8,3345891,20,67,4.777777778,12,0.179104478,1,3.630277778,57.679,103.1666667,47,60.0,8,5304780,21
2128,827,5305045,4,5,21,3,5342786,17,99,4.285714286,14,0.141414141,1,4.6225,83.499,129.7857143,82,82.35294117647058,3,5305045,91
2129,1669,5305072,6,3,11,9,4575021,24,59,4.7,14,0.237288136,1,4.631666667,60.911,103.1428571,35,58.33333333333334,10,5305072,124
2130,826,5305086,2,5,17,41,5198357,32,38,4.0,27,0.7105263159999999,1,4.175555556,83.82600000000002,82.88888889,6,84.375,5,5305086,65
2131,79,5305088,7,7,17,6,4310621,136,192,4.260869565,83,0.4322916670000001,1,20.43027778,379.994,104.5060241,56,61.029411764705884,53,5305088,111
2132,2063,5305152,1,2,7,19,5336416,20,44,4.0,12,0.272727273,1,3.267222222,62.426,108.25,24,60.0,8,5305152,121
2133,2467,5305674,2,1,13,25,4995461,3,3,4.666666667,3,1.0,1,0.857777778,10.852,84.0,0,100.0,0,5305674,17
2134,78,5306125,5,7,13,5,4059703,40,132,4.055555556,33,0.25,1,6.229166667,99.978,77.21212121,92,82.5,7,5306125,106
2135,2062,5308363,4,2,18,40,5273713,2,19,5.0,2,0.105263158,1,0.181944444,3.397,58.0,17,100.0,0,5308363,12
2136,2466,5308944,2,1,8,50,4954429,1,2,4.307563701,1,0.5,1,0.521111111,6.3870000000000005,126.0,1,100.0,0,5308944,22
2137,1668,5309101,3,3,23,23,4358719,15,18,4.0,12,0.666666667,1,2.633055556,57.11,111.5833333,3,80.0,3,5309101,58
2138,825,5309104,2,5,11,10,4933148,38,109,3.7,29,0.266055046,1,6.454444444,113.995,92.65517241,71,76.31578947368422,9,5309104,171
2139,77,5309242,5,7,14,29,5331782,180,317,4.366666667,71,0.223974763,1,21.35861111,373.197,111.6197183,137,39.444444444444436,109,5309242,196
2140,76,5309384,6,7,22,11,4095056,41,357,3.666666667,14,0.039215686,1,1.94,53.343,97.42857143,316,34.14634146341464,27,5309384,56
2141,2061,5309730,1,2,17,36,4904278,39,54,4.333333333,23,0.425925926,1,6.229166667,105.927,100.6956522,15,58.97435897435898,16,5309730,147
2142,2060,5310158,3,2,13,39,5367785,14,34,5.0,8,0.235294118,1,4.062222222,60.838,147.125,20,57.14285714285714,6,5310158,44
2143,380,5310359,7,6,12,36,4092079,47,64,4.357142857,37,0.578125,1,9.615277778,175.437,103.1081081,17,78.72340425531915,10,5310359,94
2144,824,5310443,4,5,18,16,5400244,17,102,4.666666667,10,0.098039216,1,3.204444444,45.904,103.4,85,58.82352941176471,7,5310443,30
2145,75,5310502,2,7,17,17,3908218,75,107,4.4375,37,0.345794393,1,8.305,171.104,110.8108108,32,49.33333333333334,38,5310502,133
2146,1247,5310519,1,4,20,34,4930864,32,81,4.6,24,0.296296296,1,7.236111111,146.124,124.375,49,75.0,8,5310519,162
2147,823,5310941,3,5,9,30,3684437,22,56,4.285714286,16,0.28571428600000004,1,5.279722222,72.774,101.4375,34,72.72727272727273,6,5310941,97
2148,74,5310952,2,7,8,49,3794625,59,116,4.214285714,29,0.25,1,11.00194444,165.574,121.1034483,57,49.152542372881356,30,5310952,283
2149,2059,5310984,1,2,6,29,4637711,4,28,4.307563701,1,0.035714286,0,0.145833333,2.9760000000000004,75.0,24,25.0,3,5310984,19
2150,2465,5310994,1,1,8,36,4296815,7,17,4.307563701,4,0.235294118,1,1.053055556,22.299,112.25,10,57.14285714285714,3,5310994,41
2151,1246,5310997,6,4,14,24,4652477,16,110,4.0,6,0.054545455,1,1.863055556,25.358,97.33333333,94,37.5,10,5310997,10
2152,73,5311001,1,7,10,11,4656968,124,225,4.090909091,44,0.195555556,1,14.94027778,244.518,123.7954545,101,35.483870967741936,80,5311001,163
2153,72,5311003,2,7,20,11,4385119,35,66,4.307692308,30,0.454545455,1,8.660277778,143.711,106.4333333,31,85.71428571428571,5,5311003,117
2154,71,5311075,7,7,16,6,4154100,225,653,4.333333333,42,0.06431853,1,2.888888889,57.363,59.45238095,428,18.666666666666668,183,5311075,147
2155,2464,5311176,1,1,13,1,3996795,11,22,4.75,7,0.318181818,1,2.150277778,33.912,102.7142857,11,63.63636363636363,4,5311176,19
2156,2058,5311253,4,2,19,56,5197393,10,24,4.2,9,0.375,1,2.5527777780000003,47.927,112.3333333,14,90.0,1,5311253,42
2157,2057,5311278,3,2,19,28,5411598,5,13,4.666666667,5,0.384615385,1,1.241666667,28.847,120.8,8,100.0,0,5311278,20
2158,822,5311290,3,5,20,37,4286580,46,118,4.458333333,35,0.296610169,1,7.377777778,157.571,101.7142857,72,76.08695652173914,11,5311290,46
2159,821,5311808,5,5,10,19,4798424,79,158,4.666666667,63,0.398734177,1,14.44527778,243.709,89.96825397,79,79.74683544303798,16,5311808,151
2160,2463,5312004,4,1,18,27,5037912,2,10,4.307563701,1,0.1,0,0.146111111,2.987,83.0,8,50.0,1,5312004,2
2161,820,5312059,7,5,9,13,5286204,36,42,4.1428571430000005,29,0.69047619,1,7.081944444,116.398,92.31034483,6,80.55555555555556,7,5312059,93
2162,70,5312094,5,7,18,1,5428022,50,120,4.470588235,26,0.216666667,1,8.144722222,159.128,126.9615385,70,52.0,24,5312094,186
2163,1667,5312109,3,3,17,58,5133958,12,32,5.0,6,0.1875,1,0.979166667,23.118,88.66666667,20,50.0,6,5312109,69
2164,819,5312134,2,5,21,19,4714347,11,155,4.307563701,1,0.006451613,1,0.155277778,1.89,71.0,144,9.090909090909092,10,5312134,8
2165,1666,5312492,5,3,16,17,4840753,16,24,4.666666667,11,0.458333333,1,2.649722222,52.839,102.5454545,8,68.75,5,5312492,109
2166,818,5312574,2,5,9,58,5301222,42,145,4.4,32,0.220689655,1,7.090555556,108.61,83.625,103,76.19047619047619,10,5312574,103
2167,1245,5312625,7,4,21,41,4917562,13,48,4.666666667,8,0.166666667,1,1.591944444,32.533,103.0,35,61.53846153846154,5,5312625,91
2168,379,5313093,2,6,21,20,4538293,46,57,4.2380952380000005,39,0.684210526,1,10.72416667,211.19,117.20512820000002,11,84.78260869565217,7,5313093,211
2169,1244,5315004,2,4,5,57,5293488,31,100,3.5,7,0.07,1,0.009444444,4.916,50.57142857,69,22.58064516129032,24,5315004,19
2170,817,5316186,1,5,20,55,5081717,24,159,5.0,11,0.06918239,1,3.004722222,51.548,103.7272727,135,45.83333333333333,13,5316186,42
2171,1665,5316614,6,3,19,0,4552322,24,73,3.777777778,14,0.191780822,1,4.470833333,94.608,137.71428569999998,49,58.33333333333334,10,5316614,127
2172,816,5316680,7,5,14,0,4680694,64,110,4.8,46,0.418181818,1,12.07777778,181.632,91.95652174,46,71.875,18,5316680,131
2173,69,5316975,2,7,10,53,4497671,135,300,3.96,52,0.173333333,1,8.999444444,150.58700000000005,77.40384615,165,38.518518518518526,83,5316975,249
2174,378,5317096,7,6,8,36,4726608,73,109,3.866666667,48,0.440366972,1,11.81805556,205.471,99.625,36,65.75342465753424,25,5317096,146
2175,68,5317240,2,7,19,31,5406795,49,96,4.2,31,0.322916667,1,8.022222222,139.474,99.80645161,47,63.265306122448976,18,5317240,73
2176,67,5317375,1,7,10,10,5243025,76,143,4.193548387,63,0.440559441,1,17.72194444,287.4120000000001,102.2539683,67,82.89473684210526,13,5317375,187
2177,1243,5317450,5,4,9,43,4408837,53,82,4.2,25,0.304878049,1,6.822222222000001,122.279,109.92,29,47.16981132075472,28,5317450,30
2178,66,5317456,4,7,12,28,4147899,65,131,4.5,40,0.305343511,1,10.97333333,184.539,105.55,66,61.53846153846154,25,5317456,163
2179,815,5317465,2,5,11,31,5225210,63,183,4.666666667,39,0.213114754,1,10.35638889,194.226,107.6410256,120,61.904761904761905,24,5317465,173
2180,1242,5317468,1,4,19,10,4792606,46,132,4.846153846,30,0.227272727,1,8.568055556000001,119.646,94.1,86,65.21739130434783,16,5317468,95
2181,2462,5317507,6,1,13,51,5305507,7,43,4.5,5,0.11627907,1,1.634722222,14.522,85.8,36,71.42857142857143,2,5317507,7
2182,1241,5317602,2,4,17,17,4795867,24,29,4.571428571,19,0.655172414,1,5.278333333,68.038,85.21052632,5,79.16666666666666,5,5317602,104
2183,2461,5317671,1,1,16,17,4218726,10,15,5.0,8,0.533333333,1,2.9825,39.733,108.625,5,80.0,2,5317671,21
2184,1240,5317704,2,4,17,56,4834926,32,57,3.8,13,0.228070175,1,4.644444444,71.765,114.5384615,25,40.625,19,5317704,91
2185,1664,5318180,4,3,18,21,5164118,10,12,4.333333333,4,0.333333333,1,1.415,17.015,111.25,2,40.0,6,5318180,14
2186,2460,5318376,1,1,11,23,4728891,1,1,4.307563701,1,1.0,1,0.255,3.052,80.0,0,100.0,0,5318376,68
2187,1663,5318395,3,3,9,22,3564727,19,85,4.125,12,0.141176471,1,3.294444444,64.857,114.8333333,66,63.157894736842096,7,5318395,56
2188,377,5318396,5,6,12,11,5420587,16,55,3.75,12,0.218181818,1,3.976388889,72.388,123.5833333,39,75.0,4,5318396,114
2189,814,5318399,2,5,18,43,5350022,27,198,4.5,14,0.070707071,1,3.540555556,53.722,90.0,171,51.851851851851855,13,5318399,91
2190,1239,5318423,4,4,20,42,4522349,37,87,4.333333333,30,0.344827586,1,5.232777778,95.441,82.16666667,50,81.08108108108108,7,5318423,113
2191,2056,5318498,7,2,18,17,5171081,8,39,4.75,7,0.179487179,1,1.4427777780000002,30.304,95.71428571,31,87.5,1,5318498,22
2192,813,5318550,5,5,19,9,4956835,21,82,4.666666667,18,0.219512195,1,2.7855555560000003,44.292,73.05555556,61,85.71428571428571,3,5318550,114
2193,1238,5318723,4,4,18,28,3518671,7,15,4.666666667,5,0.333333333,1,0.7433333329999999,15.935,87.0,8,71.42857142857143,2,5318723,10
2194,1662,5318877,7,3,5,58,4125066,31,127,4.363636364,21,0.165354331,1,4.222222222,82.92399999999998,89.47619048,96,67.74193548387096,10,5318877,69
2195,65,5318906,4,7,10,10,3899726,57,253,3.866666667,31,0.122529644,1,6.170277777999999,93.63,77.35483871,196,54.38596491228071,26,5318906,128
2196,376,5319005,3,6,22,8,4043504,103,250,4.108108108,64,0.256,1,15.98861111,281.86,99.4375,147,62.135922330097074,39,5319005,258
2197,1237,5319237,1,4,8,36,5393986,21,191,4.0,14,0.073298429,1,2.248055556,44.758,83.71428571,170,66.66666666666666,7,5319237,94
2198,812,5319254,5,5,21,45,3669877,16,39,4.4,11,0.282051282,1,4.542222222,55.512,111.6363636,23,68.75,5,5319254,47
2199,2055,5319312,3,2,20,48,4693369,12,26,4.0,11,0.423076923,1,3.1752777780000003,55.136,110.8181818,14,91.66666666666666,1,5319312,27
2200,2054,5319326,6,2,21,39,5436991,12,26,4.2,12,0.461538462,1,2.081666667,36.807,82.33333333,14,100.0,0,5319326,71
2201,375,5319424,7,6,14,25,5400843,29,86,4.444444444,20,0.23255814,1,5.279166667,128.362,131.45,57,68.96551724137932,9,5319424,41
2202,374,5319635,3,6,6,9,4430621,64,228,4.421052632,44,0.192982456,1,11.45416667,189.243,97.43181818,164,68.75,20,5319635,77
2203,2053,5319719,2,2,18,45,4220153,3,30,4.307563701,1,0.033333333,1,0.000555556,15.974,270.0,27,33.33333333333333,2,5319719,41
2204,64,5319829,2,7,18,58,5406402,52,130,3.863636364,29,0.223076923,1,8.467777778,147.384,108.3448276,78,55.769230769230774,23,5319829,127
2205,63,5319842,4,7,21,35,3941715,47,176,4.666666667,24,0.13636363599999998,1,7.720555556,136.438,123.6666667,129,51.06382978723404,23,5319842,84
2206,1661,5320299,2,3,12,17,3511352,31,58,4.666666667,18,0.310344828,1,4.796944444,84.993,104.6666667,27,58.064516129032256,13,5320299,118
2207,62,5323813,7,7,14,54,3670044,86,167,4.1,29,0.173652695,1,5.398055556,125.779,98.13793103,81,33.72093023255814,57,5323813,147
2208,2459,5323821,7,1,12,45,4980063,4,18,4.0,2,0.111111111,1,0.219444444,4.101,61.0,14,50.0,2,5323821,6
2209,2458,5323842,7,1,14,21,4283393,9,19,4.5,9,0.473684211,1,1.736666667,19.623,75.55555556,10,100.0,0,5323842,65
2210,373,5323904,1,6,19,19,3261404,70,128,4.310344828,59,0.4609375,1,15.48333333,252.537,94.89830508,58,84.28571428571429,11,5323904,226
2211,811,5323965,4,5,17,51,5173125,33,90,4.333333333,21,0.233333333,1,6.065277778,112.69,119.4285714,57,63.63636363636363,12,5323965,67
2212,372,5324300,1,6,20,2,5083886,46,123,4.5,8,0.06504065,1,2.2175,39.666,103.875,77,17.391304347826086,38,5324300,14
2213,1236,5324317,2,4,8,6,3493100,20,26,3.0,14,0.538461538,1,4.801666667,80.907,119.5714286,6,70.0,6,5324317,41
2214,2052,5324405,7,2,20,2,5422626,8,10,5.0,4,0.4,1,0.999166667,21.209,116.75,2,50.0,4,5324405,109
2215,61,5324522,5,7,17,26,4187981,130,191,4.375,89,0.465968586,1,27.43472222,438.336,108.6741573,61,68.46153846153847,41,5324522,396
2216,810,5324525,3,5,13,3,3069052,54,70,4.692307692,36,0.514285714,1,9.336944444,168.328,102.0555556,16,66.66666666666666,18,5324525,177
2217,2457,5324537,2,1,10,26,4310336,3,10,4.307563701,1,0.1,1,0.643611111,5.836,135.0,7,33.33333333333333,2,5324537,10
2218,371,5324633,2,6,19,26,4694728,74,138,4.52,52,0.376811594,1,9.753611111,197.795,90.19230769,64,70.27027027027027,22,5324633,170
2219,1235,5324858,7,4,15,4,3175601,15,32,4.5,12,0.375,1,1.309166667,35.25199999999999,79.91666667,17,80.0,3,5324858,78
2220,2456,5325002,5,1,11,0,3453333,2,71,5.0,1,0.014084507,1,0.261944444,6.341,125.0,69,50.0,1,5325002,33
2221,2051,5325020,1,2,16,14,4783885,11,32,4.25,9,0.28125,1,2.489444444,41.044,99.66666667,21,81.81818181818183,2,5325020,29
2222,1660,5325055,1,3,13,17,3581057,11,43,2.5,7,0.162790698,1,1.5583333330000002,33.739000000000004,106.1428571,32,63.63636363636363,4,5325055,59
2223,1659,5325056,7,3,18,50,4077271,35,82,4.3,29,0.35365853700000005,1,6.218611111,92.268,81.51724138,47,82.85714285714286,6,5325056,75
2224,370,5325100,7,6,11,25,4647749,62,123,4.263157895,32,0.260162602,1,6.944444444,150.252,103.40625,61,51.612903225806456,30,5325100,144
2225,2050,5325123,2,2,17,13,4701953,6,30,4.5,5,0.166666667,1,1.217777778,20.01,98.2,24,83.33333333333334,1,5325123,7
2226,809,5325133,5,5,12,19,5189469,35,106,4.333333333,26,0.245283019,1,7.025,106.59,93.88461538,71,74.28571428571429,9,5325133,55
2227,808,5325152,4,5,16,17,4944914,112,220,4.055555556,33,0.15,1,8.667777778,166.143,106.9393939,108,29.464285714285715,79,5325152,95
2228,807,5325471,2,5,15,34,5310790,85,97,4.475,68,0.701030928,1,19.8825,339.524,106.6176471,12,80.0,17,5325471,112
2229,2455,5325592,5,1,13,58,4570937,4,12,5.0,4,0.333333333,1,0.771388889,14.552,84.75,8,100.0,0,5325592,6
2230,1658,5325641,2,3,13,53,5051178,25,55,4.5,23,0.418181818,1,6.07,100.077,99.86956522,30,92.0,2,5325641,189
2231,2454,5326434,3,1,11,14,4692894,2,2,4.307563701,2,1.0,1,1.184722222,12.448,134.0,0,100.0,0,5326434,50
2232,60,5326464,2,7,7,9,4001280,86,122,4.454545455,60,0.491803279,1,12.81166667,270.135,100.1166667,36,69.76744186046511,26,5326464,274
2233,806,5326516,3,5,16,1,4373691,49,112,4.363636364,25,0.223214286,1,2.2475,76.85600000000002,85.92,63,51.020408163265316,24,5326516,92
2234,1657,5326523,1,3,15,46,5258973,35,52,4.4,22,0.423076923,1,6.441944444,75.816,84.68181818,17,62.85714285714285,13,5326523,45
2235,59,5327093,4,7,18,20,4334833,29,132,3.875,15,0.113636364,1,2.536666667,42.52,77.06666667,103,51.72413793103448,14,5327093,106
2236,369,5327161,7,6,19,5,5368768,34,74,4.714285714,19,0.256756757,1,8.870277778,71.23899999999998,88.78947368,40,55.88235294117647,15,5327161,54
2237,1234,5327331,1,4,9,39,5375024,33,70,3.5,8,0.114285714,1,2.176111111,45.292,120.5,37,24.24242424242424,25,5327331,82
2238,805,5327495,3,5,9,2,4771845,67,89,3.8125,50,0.561797753,1,15.51111111,252.611,111.58,22,74.6268656716418,17,5327495,219
2239,368,5327808,2,6,11,53,4267763,76,241,4.565217391,51,0.211618257,1,15.06722222,266.62,112.05882350000002,165,67.10526315789474,25,5327808,131
2240,58,5328213,4,7,19,40,3782706,30,32,4.0,23,0.71875,1,4.255,84.135,91.26086957,2,76.66666666666667,7,5328213,90
2241,2453,5329133,1,1,9,18,3984869,16,41,4.0,6,0.146341463,1,1.405833333,26.1,107.8333333,25,37.5,10,5329133,90
2242,2049,5329150,1,2,11,54,5014399,15,18,4.0,13,0.7222222220000001,1,4.260833333,64.818,106.0,3,86.66666666666669,2,5329150,129
2243,1233,5329329,3,4,11,14,5347910,8,71,4.333333333,6,0.08450704199999999,1,1.038333333,20.623,89.0,63,75.0,2,5329329,19
2244,367,5330863,3,6,16,16,4917063,35,109,4.833333333,20,0.183486239,1,5.385277778,91.67,101.65,74,57.14285714285714,15,5330863,61
2245,366,5331077,3,6,12,41,5068005,47,114,4.5,42,0.368421053,1,12.29194444,223.982,115.1666667,67,89.36170212765957,5,5331077,171
2246,804,5331644,5,5,18,34,5046474,32,63,4.466666667,23,0.365079365,1,6.701944444,115.793,107.4347826,31,71.875,9,5331644,72
2247,1232,5331692,2,4,19,15,4570875,38,159,4.2,28,0.17610062899999998,1,7.67,134.596,105.1428571,121,73.68421052631578,10,5331692,82
2248,1656,5331953,3,3,15,12,5125408,32,36,4.416666667,20,0.5555555560000001,1,5.631111111,89.866,97.85,4,62.5,12,5331953,55
2249,365,5332096,2,6,23,53,5400546,63,104,4.066666667,30,0.288461538,1,2.0775,73.266,77.26666667,41,47.61904761904761,33,5332096,89
2250,2048,5332146,5,2,11,23,4043311,11,24,5.0,8,0.333333333,1,2.429444444,32.845,94.5,13,72.72727272727273,3,5332146,19
2251,364,5332149,5,6,11,23,5389694,69,119,4.590909091,53,0.445378151,1,15.6175,261.311,106.3396226,50,76.81159420289855,16,5332149,152
2252,2047,5332151,2,2,19,36,3811508,20,40,3.25,8,0.2,1,1.644166667,37.86,106.625,20,40.0,12,5332151,37
2253,363,5332163,1,6,16,9,3631853,58,272,3.636363636000001,25,0.091911765,1,1.601944444,48.377,66.32,214,43.103448275862064,33,5332163,40
2254,803,5332197,1,5,15,49,4697522,65,176,4.25,30,0.170454545,1,10.10166667,166.72099999999998,115.9333333,111,46.153846153846146,35,5332197,80
2255,2452,5332254,6,1,19,55,5235529,3,17,5.0,3,0.176470588,1,0.200833333,4.294,61.0,14,100.0,0,5332254,3
2256,2451,5332342,2,1,10,31,4233449,7,9,3.0,3,0.333333333,1,0.6125,13.181,96.0,2,42.857142857142854,4,5332342,42
2257,2450,5332449,7,1,16,55,4778038,12,14,4.5,10,0.7142857140000001,1,1.947222222,40.664,94.3,2,83.33333333333334,2,5332449,10
2258,2046,5332470,1,2,10,24,4856508,8,49,3.0,5,0.102040816,1,0.885277778,13.562,71.2,41,62.5,3,5332470,19
2259,1655,5332522,4,3,17,10,3070821,24,75,3.666666667,18,0.24,1,4.129722222,71.25399999999998,92.77777778,51,75.0,6,5332522,47
2260,362,5332597,3,6,18,1,4531509,78,170,4.388888889,38,0.223529412,1,13.42527778,215.166,116.0,92,48.71794871794872,40,5332597,85
2261,2045,5332856,3,2,16,48,5364519,10,18,2.5,6,0.333333333,1,2.273333333,38.56,132.5,8,60.0,4,5332856,50
2262,57,5332908,4,7,11,58,4716791,81,669,4.466666667,37,0.055306428,1,8.373611111,135.64600000000002,86.18918919,588,45.679012345679006,44,5332908,139
2263,802,5332914,7,5,20,2,3888741,36,63,4.5,26,0.412698413,1,7.63,137.375,113.4615385,27,72.2222222222222,10,5332914,140
2264,1654,5332937,4,3,22,32,4672640,22,46,3.9,17,0.3695652170000001,1,5.002222221999999,91.558,118.5882353,24,77.27272727272727,5,5332937,89
2265,361,5333002,3,6,10,1,3854726,89,276,4.0,30,0.108695652,1,5.209444444,111.315,90.5,187,33.70786516853933,59,5333002,71
2266,1231,5333144,7,4,12,10,4556505,10,115,4.0,2,0.017391304,1,0.4891666670000001,11.27,112.5,105,20.0,8,5333144,25
2267,801,5333150,4,5,17,11,4997076,47,233,4.444444444,30,0.128755365,1,7.766388889,136.852,101.3333333,186,63.829787234042556,17,5333150,84
2268,1653,5333274,2,3,11,10,5161336,6,114,4.5,2,0.01754386,1,0.380833333,5.979,80.0,108,33.33333333333333,4,5333274,15
2269,1652,5333378,2,3,12,22,3275114,15,31,5.0,6,0.193548387,1,1.790833333,30.321,114.0,16,40.0,9,5333378,34
2270,800,5333448,4,5,21,49,4017602,34,50,4.230769231,26,0.52,1,4.0225,50.851000000000006,62.84615385,16,76.47058823529412,8,5333448,127
2271,2449,5333568,1,1,12,9,4553161,2,7,5.0,1,0.14285714300000002,1,0.132777778,2.574,69.0,5,50.0,1,5333568,19
2272,799,5333721,1,5,9,6,3091099,91,155,4.341463415,74,0.477419355,1,19.83833333,314.65,96.08108108,64,81.31868131868131,17,5333721,256
2273,56,5333905,7,7,20,5,4825466,82,175,4.15,41,0.234285714,1,8.454166667,184.63,100.4878049,93,50.0,41,5333905,158
2274,360,5333945,4,6,18,27,3916697,51,250,4.125,33,0.132,1,9.405555556,156.615,103.4242424,199,64.70588235294117,18,5333945,165
2275,55,5334077,3,7,18,4,4672104,76,208,4.555555556,20,0.096153846,1,4.242777778,71.77199999999998,85.9,132,26.315789473684212,56,5334077,92
2276,2044,5334090,4,2,17,53,5247192,4,41,4.307563701,1,0.024390244,1,0.199444444,1.999,60.0,37,25.0,3,5334090,3
2277,2448,5334091,1,1,15,48,3368680,5,28,4.0,2,0.071428571,1,0.246388889,4.008,60.0,23,40.0,3,5334091,34
2278,359,5334092,3,6,6,26,4547437,43,91,4.363636364,24,0.263736264,1,4.771944444,95.838,94.625,48,55.8139534883721,19,5334092,63
2279,1230,5334103,3,4,11,5,5259360,9,21,5.0,2,0.095238095,0,0.6075,8.785,96.0,12,22.222222222222218,7,5334103,4
2280,798,5334162,4,5,16,1,3733782,42,206,4.176470588,25,0.121359223,1,6.203611111,103.226,93.52,164,59.523809523809526,17,5334162,126
2281,2447,5334236,1,1,11,5,5310790,3,6,5.0,2,0.333333333,1,0.496944444,10.369000000000002,115.5,3,66.66666666666666,1,5334236,68
2282,358,5338203,3,6,18,20,3090939,31,84,4.714285714,23,0.273809524,1,7.5875,119.147,110.52173909999998,53,74.19354838709677,8,5338203,78
2283,797,5338870,7,5,17,53,3121765,30,90,3.571428571,20,0.222222222,1,4.939722221999999,89.305,99.6,60,66.66666666666666,10,5338870,55
2284,2446,5338953,4,1,17,31,4650902,2,2,4.0,2,1.0,1,0.644166667,3.237,54.5,0,100.0,0,5338953,23
2285,796,5339129,2,5,11,14,4763498,39,231,4.1875,29,0.125541126,1,7.709444444,127.356,98.96551724,192,74.35897435897436,10,5339129,208
2286,1651,5339190,2,3,13,22,5379980,19,34,4.571428571,14,0.411764706,1,3.502222222,58.617,98.64285714,15,73.68421052631578,5,5339190,55
2287,2043,5339195,4,2,9,35,5023578,6,20,4.307563701,2,0.1,1,0.365,12.804,132.5,14,33.33333333333333,4,5339195,7
2288,54,5339230,5,7,21,59,5427883,41,95,4.266666667,30,0.315789474,1,7.221944444,148.453,114.3666667,54,73.17073170731706,11,5339230,123
2289,1229,5339448,5,4,19,12,4780652,21,50,4.444444444,14,0.28,1,3.299722222,62.986,108.0,29,66.66666666666666,7,5339448,44
2290,2445,5339790,2,1,13,53,4153801,3,7,5.0,1,0.14285714300000002,0,0.231111111,3.564,85.0,4,33.33333333333333,2,5339790,55
2291,1650,5339851,5,3,18,54,4264054,9,15,4.0,5,0.333333333,1,1.161666667,22.779,101.6,6,55.555555555555564,4,5339851,99
2292,2444,5339878,2,1,18,16,3782533,5,7,4.307563701,5,0.7142857140000001,1,2.2602777780000003,20.637,91.8,2,100.0,0,5339878,15
2293,2042,5340221,1,2,18,6,3574388,8,8,4.8,7,0.875,1,1.9675,23.951,81.0,0,87.5,1,5340221,83
2294,795,5340237,4,5,20,49,4079641,30,219,4.0,12,0.054794521,1,1.826944444,35.393,82.08333333,189,40.0,18,5340237,67
2295,2041,5340249,3,2,9,45,4687126,5,39,4.0,1,0.025641026,1,0.205833333,2.862,78.0,34,20.0,4,5340249,67
2296,2443,5340445,4,1,14,20,5352420,3,8,4.307563701,2,0.25,1,0.398055556,6.537000000000001,79.0,5,66.66666666666666,1,5340445,5
2297,794,5340520,1,5,11,34,5187332,49,91,4.294117647,37,0.406593407,1,10.41777778,173.982,102.5945946,42,75.51020408163265,12,5340520,47
